pergunta,resposta,tokens_prompt,tokens_resposta,tokens_total
"quais são as etapas para formalização uma visita técnica no HE UFPEL?
","As etapas para formalização de uma visita técnica no Hospital Escola UFPEL/EBSERH são as seguintes:

1. **Solicitação via site**: O solicitante acessa o site do Hospital Escola UFPEL na aba Ensino - Visitas e preenche o Formulário de Solicitação de Visita. A solicitação deve ser enviada com no mínimo dez dias de antecedência à data pretendida para a visita.

2. **Recebimento da solicitação**: O Assistente Administrativo da Gerência de Ensino e Pesquisa (GEP) recebe o formulário por e-mail, confere os dados e salva o arquivo em PDF na pasta digital de Visitas.

3. **Encaminhamento via sistema Sei! para aprovação**: O Assistente Administrativo inicia um novo processo no sistema Sei!, anexa o formulário de solicitação e o encaminha para o responsável pelo serviço/unidade escolhido para a visita. O número do Processo Sei! é copiado e o arquivo é renomeado com esse número, o local solicitado e a instituição solicitante.

4. **Não aprovação ou aprovação e formalização da visita**: 
   - **Não aprovação**: O responsável pelo serviço/unidade indefere a solicitação via Despacho, com a justificativa, e a GEP",75441,278,75719
"Quem é responsável pela impressão dos crachás de estágios no HE UFPEL?
","A responsabilidade pela impressão dos crachás de estágios no Hospital Escola da Universidade Federal de Pelotas (HE UFPEL) é atribuída ao Assistente Administrativo da Gerência de Ensino e Pesquisa (GEP). Este profissional é responsável por acessar o sistema ADS Ensino, realizar o cadastro dos estudantes e atividades, e então imprimir os crachás de identificação. Após a impressão, os crachás devem ser recortados e plastificados, sendo entregues na portaria de entrada dos funcionários ou no Setor de Ensino, conforme previamente combinado com o solicitante.",62747,140,62887
"Perdi meu crachá o que devo fazer solicitar um crachá novo no HE UFPEL?
","Para solicitar um novo crachá de identificação devido à perda no Hospital Escola da Universidade Federal de Pelotas (HE-UFPEL), você deve seguir os passos descritos nos documentos fornecidos, que são:

1. **Solicitação via e-mail:** Envie um e-mail para a Gerência de Ensino e Pesquisa (GEP) do HE-UFPEL (e-mail: ensino.hepel@ebserh.gov.br) informando a perda do crachá e solicitando a emissão de uma segunda via.

2. **Cadastro de Estudante ou Profissional:** Se você ainda não possui cadastro no sistema ADS Ensino ou se não tiver um crachá de identificação, acesse o site do HE-UFPEL para realizar o cadastro. O link para o cadastro de estudantes e profissionais está disponível em: http://heufpel.com.br/sistemas/adsensino/pioneer/conteudo_principal_cad_estudante.php ou para profissionais/supervisores: http://heufpel.com.br/sites/educacao/site/formularios/dados_professor_supervisor.php.

3. **Emissão do Crachá:** Após a confirmação do cadastro e a solicitação da segunda via, a GEP irá gerar o crachá no sistema ADS Ensino ou em Power Point",72548,262,72810
"Como envio a devolutiva de uma pesquisa realizada no HE-UFPel?
","Para enviar a devolutiva de uma pesquisa realizada no HE-UFPel, siga as etapas descritas nos Documentos 1, 2, 5, 9, 11, 15, 22, 27, 31, 35 e 44:

1. **Pesquisador**: Assim que a pesquisa for concluída, enviar via e-mail a devolutiva da pesquisa ao Setor de Pesquisa - GEP. A devolutiva deve incluir a versão final do TCC, tese, dissertação, qualquer publicação científica (artigos em periódicos, livros, trabalhos em eventos, patentes, etc.) e outros documentos pertinentes. O e-mail para envio é: `sgpits.he-ufpel@ebserh.gov.br`.

2. **Setor de Pesquisa - GEP**: 
   - **Responder ao e-mail**: Confirmar o recebimento do arquivo e a conclusão do processo na GEP.
   - **Salvar o arquivo**: Armazenar o arquivo PDF na rede Ensino, diretório: `#Gerência de Ensino e Pesquisa# > Pesquisa > Devolução Científica > ano corrente`.
   - **Enviar e-mail**: Encaminhar a devolutiva para as chefias que autorizaram a realização da pesquisa, para divulgação",68670,236,68906
"Como envio a devolutiva de uma pesquisa realizada no HE-UFPel?
","Para enviar a devolutiva de uma pesquisa realizada no HE-UFPel, o pesquisador deve seguir os seguintes passos:

1. Após a conclusão da pesquisa, o pesquisador deve enviar por e-mail a devolutiva da pesquisa à Gerência de Ensino e Pesquisa (GEP). Os documentos a serem enviados incluem: versão final do TCC, tese, dissertação, ou qualquer publicação científica como artigos, livros, trabalhos apresentados em eventos, registros e obtenções de patentes, etc.

2. O e-mail de devolutiva deve ser enviado para: sgpits.he-ufpel@ebserh.gov.br

3. O Setor de Pesquisa da GEP confirma o recebimento do e-mail, salva a devolutiva em formato PDF na rede Ensino e envia a devolutiva para as chefias que autorizaram a realização da pesquisa, para divulgação entre os profissionais dos setores.

4. A GEP publica o arquivo da devolutiva na página de Pesquisa do HE para divulgação.

5. A cada etapa do processo, a GEP atualiza a planilha de controle, conforme item 7 do POP.GEP.001, modificando a cor dos campos ""Relatório/Pesquisa"", ""Devolução Científica"" e ""Situação Atual",68670,265,68935
"Como proceder para ter acesso aos dados de prontuários para pesquisa?

","Para ter acesso aos dados de prontuários para fins de pesquisa, o investigador principal ou coordenador de pesquisa deve seguir os seguintes passos:

1. **Solicitação de Acesso**: O solicitante deve acessar o site do Hospital Escola UFPEL, imprimir, preencher e assinar o Formulário de Solicitação para Consulta de Prontuários e Dados Institucionais (GEP-010), junto com o Professor Orientador, se aplicável. Este formulário pode ser enviado por e-mail para a Gerência de Ensino e Pesquisa (GEP) ou entregue pessoalmente.

2. **Confirmação de Recebimento**: A GEP confirma o recebimento do formulário por e-mail e salva o documento na pasta 'SOLICITAÇÕES E RESULTADOS', cadastrando a solicitação na 'Planilha de Solicitações de Uso de Dados'.

3. **Encaminhamento ao SAME**: A GEP verifica se o solicitante especificou o nome completo e CPF do paciente no campo ""Dados solicitados para o trabalho"" e envia o pedido por e-mail ao Serviço de Arquivo Médico (SAME), que separa o prontuário para consulta.

4. **Consulta ao Prontuário**: O prontuário é consultado no SAME pelos membros autorizados da equipe de",48063,276,48339
"Qual a frequência de troca de artigos?

","A frequência de troca de artigos e dispositivos de assistência à saúde varia conforme o tipo de artigo ou dispositivo. Aqui estão algumas informações baseadas nos documentos fornecidos:

1. **Agulha Huber**: troca a cada 7 dias.
2. **Ambú - Ressuscitador Manual Autoinflável**: troca entre pacientes, com desinfecção de alto nível.
3. **Cadarço de Traqueostomia / TOT (Tubo Orotraqueal)**: troca a cada turno e sempre que necessário.
4. **Cateter Arterial**: não há rotina de troca estabelecida, devendo ser avaliada diariamente a necessidade de permanência.
5. **Cateter Venoso Central**: não há rotina de troca estabelecida, não devendo ser substituído exclusivamente devido ao tempo de permanência, exceto em complicações não infecciosas.
6. **Cateter Venoso Periférico**: troca a cada 96 horas. Em neonatos e pediátricos, não trocar rotineiramente, a menos que clinicamente indicado (flebite/ infiltração). Em emergências com técnica asséptica comprometida, trocar tão logo quanto possível. Para Nutrição Parenteral Prolongada (NPP",61128,258,61386
como faço para excluir uma apac?,"Para excluir uma APAC, você deve seguir os passos para desativá-la, pois o sistema não permite exclusão total, mas sim inativação do registro. A correção é feita diretamente no banco de dados 'he-hospitalar' utilizando comandos SQL. Primeiro, encontre o ID da solicitação da APAC que será desativada através do comando de pesquisa fornecido nos documentos. Em seguida, execute o comando de atualização para mudar o status da APAC para 'I' (inativo), utilizando o ID encontrado.

O comando SQL para desativar a APAC é:

```
UPDATE po_apacs_solicitacoes 
SET status = 'I'
WHERE id = <ID_da_select_anterior>;
```

É importante substituir `<ID_da_select_anterior>` pelo ID específico do paciente encontrado na pesquisa SQL inicial. Este procedimento assegura que a APAC não esteja mais ativa no sistema, sem excluir completamente o registro, mantendo a integridade dos dados e possibilitando auditorias futuras, caso necessário. Assegure-se de que todas as etapas descritas sejam seguidas corretamente, e sempre verifique e ajuste as informações conforme as orientações recebidas no chamado do GLPI.

A resposta baseia-se nos documentos 3, 8, 12, 14, 18, 2",43092,288,43380
Quais EPIs devo utilizar na assistência?,"Para realizar a assistência em saúde mental e garantir a segurança e eficácia no atendimento, os Equipamentos de Proteção Individual (EPIs) recomendados são:

1. Luvas: devem ser utilizadas para evitar o contato direto com fluidos corporais ou superfícies contaminadas.
2. Avental: utilizado para proteger a roupa e a pele do profissional durante procedimentos que possam gerar respingos ou contato com fluidos corporais.
3. Máscara: para precauções de aerossóis, como no caso de doenças transmitidas por partículas suspensas no ar, recomenda-se o uso de máscara N95 ou PFF2. Para precauções padrão, máscaras cirúrgicas podem ser utilizadas conforme o protocolo específico.
4. Óculos de proteção ou protetor facial: para proteger os olhos e o rosto do profissional contra respingos ou aerossóis.
5. Gorro: para proteger o cabelo e a cabeça do profissional de possíveis contaminações.

Além disso, é fundamental seguir as orientações de higienização das mãos antes e depois de cada atendimento, conforme o POP.CCIH.001. A higienização das mãos deve ser realizada nos cinco momentos recomendados pela ANVISA",99985,276,100261
"Como é procedimento de lavagem de mãos?
","A lavagem das mãos é um procedimento essencial para prevenir a transmissão de infecções e deve seguir uma técnica específica, que inclui:

1. Abrir a torneira e molhar as mãos, evitando encostar-se na pia.
2. Aplicar na palma da mão quantidade suficiente de sabão líquido ou preparação alcoólica para cobrir todas as superfícies das mãos.
3. Ensaboar as palmas das mãos friccionando-as entre si.
4. Esfregar a palma da mão direita contra o dorso da mão esquerda, entrelaçando os dedos, e vice-versa.
5. Entrelaçar os dedos e friccionar os espaços interdigitais.
6. Esfregar o dorso dos dedos de uma mão com a palma da outra, segurando os dedos, e vice-versa.
7. Esfregar o polegar direito com a palma da mão esquerda utilizando movimentos circulares e vice-versa.
8. Friccionar as polpas digitais e as unhas da mão direita com a palma da mão esquerda e vice-versa.
9. Esfregar o punho direito com a palma da mão esquerda utilizando movimentos circulares e vice-versa.
10.",33791,242,34033
"Como formalizar um projeto de extensão?
","Para formalizar um projeto de extensão no Hospital Escola UFPEL/EBSERH, o coordenador do projeto deve seguir os passos descritos nos documentos fornecidos. Aqui estão os passos consolidados e simplificados:

1. **Solicitação de Autorização**: O coordenador preenche e envia online o ""Formulário de Solicitação para realizar Projeto de Ensino/Extensão"" no site do HE UFPEL.

2. **Recebimento e Conferência**: O Assistente Administrativo da Gerência de Ensino e Pesquisa (GEP) recebe o formulário, confere os dados e salva o documento em uma pasta digital específica.

3. **Resposta e Solicitação de Detalhes**: A GEP envia um e-mail ao solicitante confirmando o recebimento e pedindo o envio do projeto detalhado ou a comprovação de submissão ao COCEPE (Conselho Coordenador do Ensino, da Pesquisa e da Extensão).

4. **Início do Processo SEI**: A GEP inicia um novo processo no SEI, anexa os documentos e o envia para análise da Gerente de Ensino e Pesquisa.

5. **Inserção de Dados na Planilha**: A GEP atualiza a planilha de controle com informações do projeto, como número",95173,268,95441
Por quanto tempo tem que lavar as mãos com água e sabonete?,"A higienização das mãos com água e sabonete deve durar em média 40-60 segundos. Documentos 2, 7, 11, 13, 19, 23, 26, 34, 36, 40, 44, 46, 48, e 50 apresentam esta informação. 

A higienização simples das mãos com água e sabonete líquido deve ser feita conforme as etapas descritas, que incluem molhar as mãos, aplicar sabonete líquido, esfregar todas as superfícies das mãos e antebraços, enxaguar, e secar com papel toalha. Este procedimento deve durar em média 40-60 segundos. Em casos onde a utilização de preparações alcoólicas é indicada, a fricção antisséptica das mãos deve durar aproximadamente 20-30 segundos. 

É importante notar que a fricção antisséptica com preparações alcoólicas não deve ser utilizada quando as mãos estiverem visivelmente sujas, e sim quando estiverem secas, para reduzir a carga microbiana. As mãos devem ser friccionadas até secarem natural",36038,218,36256
"Qual tipo de precaução para caxumba e por quanto tempo?
","NÃO ENCONTRADO

A resposta não foi encontrada nos documentos fornecidos. A pergunta sobre o tipo de precaução para caxumba e o tempo de duração é respondida de forma clara e concisa no documento 3 ou documento 23, que menciona:

CAXUMBA | Gotículas | Até 09 dias após início do edema

Portanto, a precaução para caxumba é a precaução por gotículas e deve ser mantida por até 9 dias após o início do edema.",57581,101,57682
"A friccção das mãos com preparação alcoólica deve ser feita após lavagem das mãos com água e sabonete?
","A fricção das mãos com preparação alcoólica não deve ser realizada quando as mãos estiverem visivelmente sujas. Neste caso, deve-se optar pela lavagem com água e sabão. Após no máximo 10 aplicações de preparação alcoólica, é recomendável lavar as mãos com água e sabonete, pois acima desse quantitativo, a solução alcoólica pode aderir sujidade e tornar-se fonte de contaminação. A higienização antisséptica deve ser realizada na assistência a pacientes em precaução de contato por microorganismos multirresistentes ou em casos de surto. A fricção antisséptica das mãos com preparações alcoólicas dura em média 30 segundos. Portanto, a fricção das mãos com preparação alcoólica deve ser feita APÓS a lavagem das mãos com água e sabonete, quando as mãos não estiverem visivelmente sujas. Caso contrário, deve-se lavar as mãos com água e sabão antes de utilizar a preparação alcoólica.",38389,220,38609
"qual tipo de precaução para paciente com Acinetobacter baumannii multirresistente?
","A precaução indicada para pacientes com Acinetobacter baumannii multirresistente é a precaução de contato. Isso é evidenciado em vários documentos fornecidos, onde se destaca a necessidade de manter precauções de contato para pacientes colonizados ou infectados por bactérias multirresistentes, incluindo Acinetobacter. As medidas incluem:

- Utilização de quarto privativo ou coorte com pacientes que têm a mesma patologia.
- Sinalização adequada do tipo de precaução na porta do quarto.
- Uso de EPIs como luvas de procedimento, avental de proteção e demais equipamentos de precaução padrão.
- Higienização das mãos antes e depois do contato com o paciente ou a sua unidade de internação, conforme o protocolo de higienização das mãos.
- Limpeza e desinfecção de superfícies e equipamentos, mantendo a distância mínima de 1 metro entre leitos em enfermarias coletivas.
- Evitar o transporte do paciente, mas se necessário, manter as precauções e orientar o paciente sobre o uso de máscara cirúrgica descartável.
- Descarte apropriado de resíduos, incluindo EPIs usados, em recipientes próprios para resíduos infectantes",45226,280,45506
"Qual tempo de precaução para paciente portador de bactéria multirresistente?
","O tempo de precaução para paciente portador de bactéria multirresistente é de até a alta do paciente e até 12 meses se houver reinternação. As precauções devem ser mantidas mesmo após resultados negativos das culturas de vigilância, caso tenham sido detectadas bactérias multirresistentes. Além disso, a orientação é que os pacientes sejam mantidos em quarto privativo, se possível, ou em enfermaria coletiva com coorte, respeitando a distância mínima de 1 metro entre os leitos. A presença de pelos faciais que interfiram na vedação adequada das máscaras deve ser evitada, pois compromete a eficácia da proteção. O uso de equipamentos de proteção individual (EPI) é essencial, e os EPIs descartáveis devem ser disponibilizados nos postos de enfermagem e gerenciados pelo enfermeiro responsável pela unidade. As orientações detalhadas sobre a instituição e manutenção da precaução de contato para pacientes colonizados ou infectados por bactérias multirresistentes estão disponíveis no Manual de Biossegurança e Precauções na Assistência e no Protocolo de Precauções na Assistência à Saúde do HE-UFPel.",46134,275,46409
"Em que momentos devemos higienizar as mãos?
","As mãos devem ser higienizadas nos seguintes momentos:

1. Antes e depois do contato com o paciente.
2. Antes de manusear dispositivos invasivos.
3. Após contato com sangue, secreções ou fluidos corporais (mesmo usando luvas).
4. Durante a assistência ao paciente, ao passar de uma área contaminada para uma área não contaminada.
5. Após contato com as superfícies próximas ao paciente.
6. Antes de preparar e administrar medicamentos.
7. Antes de iniciar procedimentos assépticos, como a inserção de cateteres.
8. Após a retirada de equipamentos de proteção individual (EPIs).
9. Antes e após a utilização de luvas estéreis ou de procedimento.
10. Após a coleta de amostras para exames laboratoriais.
11. Após o uso de equipamentos como estetoscópios e outros, se não forem de uso individual.
12. Ao manusear produtos químicos e antes de iniciar qualquer procedimento que envolva risco biológico.

A higienização das mãos deve ser feita com água e sabonete líquido ou preparação alcoólica, seguindo os tempos e técnicas descritos nos documentos citados. A fricção antisséptica",34932,269,35201
"Quais EPIs devemser utilizados no atendimento ao paciente em precaução de contato + aerossóis?
","As precauções de contato e aerossóis devem ser utilizadas conforme as indicações específicas para cada doença ou condição de transmissão. Para pacientes em precaução de contato, são utilizados avental, luvas e higienização das mãos antes e depois de entrar no quarto do paciente. Pacientes devem ser acomodados em quarto privativo ou coorte, caso não seja possível o quarto privativo. Deve-se manter uma distância mínima de 1 metro entre os leitos e evitar a colocação de pacientes em precaução de contato com outros de maior risco. Acompanhantes e visitantes devem ser orientados sobre as precauções.

Para pacientes em precaução de aerossóis, além das precauções de contato, é necessário o uso de máscara N95 ou PFF2 por parte dos profissionais de saúde e visitantes. Pacientes devem ser acomodados em quarto privativo, com portas fechadas, e evitar o transporte do paciente. Quando necessário, o paciente deve usar máscara cirúrgica durante o transporte.

É importante ressaltar que a escolha dos EPIs e ações preventivas devem seguir as orientações técnicas de cada caso, conforme descrito nos documentos da instituição e nas normas da ANVISA e CDC. A documentação e a comunicação efic",69209,297,69506
"Em que situações devemos utilizar avental de proteção?
","Utilizar avental de proteção em situações onde há risco de contato direto com sangue, fluidos corporais, secreções ou excreções, bem como durante a manipulação de produtos químicos que possam respingar ou causar contato com a pele. A utilização do avental é obrigatória para atividades que envolvam a administração de quimioterápicos, manipulação de produtos químicos líquidos potencialmente perigosos, e durante procedimentos invasivos onde há risco de exposição a fluidos biológicos. Além disso, o avental deve ser utilizado em precauções de contato, conforme protocolos específicos de controle de infecções hospitalares. Após o uso, o avental deve ser removido e descartado ou higienizado adequadamente, de acordo com o tipo de avental (descartável ou reutilizável) e as normas institucionais. A higienização das mãos deve ser realizada antes e após a remoção do avental, seguindo as diretrizes do POP.CCIH.001 - Higienização das Mãos.",46634,234,46868
"Quando devemos utilizar luvas?

","As luvas devem ser utilizadas nas seguintes situações:

- Quando houver risco ou contato direto com sangue, secreções, excreções, mucosas ou pele não íntegra, exceto durante o uso de soluções de atividades médicas assistenciais como álcool, clorexidina e outros.
- Para manusear equipamentos ou superfícies próximas ao paciente.
- Durante a manipulação de produtos químicos com risco de contato com a pele.
- Antes de procedimentos assépticos.
- Quando houver associação de patologias transmitidas através de contato, não é recomendado o reuso da máscara, mas as luvas devem ser descartadas após o uso e novas devem ser colocadas antes de sair do quarto.
- Na assistência a pacientes em precaução de contato ou aerossóis, luvas e avental são necessários e devem ser descartados antes de sair do quarto.
- Durante a permanência em quarto de isolamento, utilizar luvas e avental para proteção durante o manejo do paciente.
- Para procedimentos invasivos, como inserção de cateter venoso central, utilizar luvas estéreis.
- Em caso de transporte de paciente em precaução, usar luvas e avental para manejo com o paciente.
-",37956,279,38235
Como retirar EPI no almoxarifado?,"Para retirar EPI no almoxarifado, siga as orientações detalhadas abaixo:

1. **Preenchimento da Ficha de EPI**: O empregado deve acessar o site do Hospital Escola da Universidade Federal de Pelotas, navegar até os sistemas, ADS Hospitalar, e na seção de documentos, buscar pela ficha USOST-013. Este documento deve ser impresso e preenchido pelo empregado, incluindo informações como quantidade, data, número do certificado de aprovação (CA), aplicação, assinatura, nome, cargo/função, setor/unidade, SIAPE e vínculo empregatício.

2. **Pedido via AGHUX**: Após a finalização do pedido de EPIs via AGHUX, o empregado deve levar o formulário USOST-013, já preenchido, até o Almoxarifado Central.

3. **Conferência no Almoxarifado**: No almoxarifado, o atendente deve conferir o preenchimento do formulário e realizar a guarda temporária do documento.

4. **Controle e Guarda do Documento**: A Unidade de Saúde Ocupacional e Saúde do Trabalhador (USOST) é a responsável pelo controle das fichas de EPI. Periodicamente, a USOST",39393,256,39649
"Existe procedimento para abertura de cat, pop?
","Não encontrado. Com base nos documentos fornecidos, não há menção específica de um procedimento para abertura de CAT (Comunicação de Acidente de Trabalho) ou POP (Procedimento Operacional Padrão). Os documentos abordam procedimentos para ajustes em APACs (Autorização para Procedimentos de Alta Complexidade) no banco de dados do Hospital Escola, além de orientações para inserção, remoção, alteração de dados e exclusão de APACs. Não há uma descrição de procedimento específico para abertura de CAT ou POP nos documentos apresentados.",35714,133,35847
quando eu devo limpar uma superfície de trabalho para evitar contaminação por gotícula?,"De acordo com os documentos fornecidos, a limpeza e desinfecção de superfícies devem ser realizadas para evitar a contaminação por gotículas, seguindo as orientações específicas para cada tipo de precaução. No contexto de precaução para gotículas, a limpeza e desinfecção de superfícies ao redor do paciente, como mesas de cabeceira, suportes de soro, e outros, devem ser realizadas pelo menos uma vez por turno e sempre que necessário, utilizando álcool 70% ou solução desinfetante padronizada. Além disso, todos os equipamentos como estetoscópios, esfigmomanômetros, termômetros, oxímetros etc. que não são de uso individual devem ser limpos e desinfetados com álcool 70% ou solução desinfetante padronizada antes de serem reutilizados.

É crucial que os profissionais sigam rigorosamente o protocolo de higienização das mãos, conforme POP.CCIH.001, antes e após a manipulação de qualquer produto químico ou realização de procedimentos que envolvam contato com o paciente. 

As precauções de contato devem ser mantidas conforme as orientações técnicas, garantindo que todos os materiais e superfícies sejam higienizados",63391,280,63671
Qual o acidente de trabalho que necessita da participação da superintendência? ,"Com base nos textos fornecidos, o acidente de trabalho que necessita da participação da superintendência não é especificamente mencionado. No entanto, os documentos detalham procedimentos para a gestão de saúde mental e segurança do trabalho que podem envolver a superintendência em casos de acidentes graves ou quando o afastamento do colaborador for superior a 15 dias.

Em tais situações, o colaborador passará por uma consulta com a médica do trabalho para avaliação do atestado médico. Se o afastamento for superior a 15 dias, a assistente social realiza os trâmites legais para encaminhamento ao INSS, e o colaborador será acompanhado pela assistente social e pelo enfermeiro de saúde mental até o retorno. Este acompanhamento inclui uma reavaliação ocupacional pela médica do trabalho e, se necessário, uma reavaliação entre a médica do trabalho e o enfermeiro de saúde mental, considerando encaminhamentos para avaliação por uma equipe multiprofissional do canal de saúde mental.

Portanto, **NÃO ENCONTRADO** uma referência específica a um acidente de trabalho que exija participação direta da superintendência, mas a superintendência pode estar envolvida indiretamente na aprovação de processos e decisões em casos de afastamentos prolongados ou situações que",116967,317,117284
Qual o procedimento correto de lavagem de mãos?,"A técnica correta de lavagem de mãos inclui os seguintes passos:

1. Abrir a torneira e molhar as mãos, evitando encostar-se na pia.
2. Aplicar na palma da mão quantidade suficiente de sabão líquido ou preparação antisséptica para cobrir todas as superfícies das mãos.
3. Ensaboar as palmas das mãos friccionando-as entre si.
4. Esfregar a palma da mão direita contra o dorso da mão esquerda, entrelaçando os dedos, e vice-versa.
5. Entrelaçar os dedos e friccionar os espaços interdigitais.
6. Esfregar o dorso dos dedos de uma mão com a palma da mão oposta, segurando os dedos com movimentos de vai-e-vem e vice-versa.
7. Esfregar o polegar de uma mão com a palma da mão oposta utilizando movimentos circulares e vice-versa.
8. Friccionar as polpas digitais e as unhas da mão direita com a palma da mão esquerda e vice-versa.
9. Esfregar o punho direito com a palma da mão esquerda utilizando movimentos circulares e vice-versa.
10. Enxaguar",34468,235,34703
qual o critério de avaliação do OLA?,"O critério de avaliação do OLA (Ordem, Limpeza e Arrumação) é baseado em uma matriz que mensura o atendimento de cada requisito. A avaliação atribui notas de 0, 4, 6, 8 e 10, conforme o nível de implementação do item avaliado. Este critério visa padronizar a avaliação realizada pelos inspetores, garantindo uma abordagem objetiva e consistente. As inspeções de OLA são realizadas mensalmente em diferentes locais do Hospital Escola UFPel, sem data e horário prévios, e são registradas em formulários específicos que incluem local, data da inspeção, responsável pelo local ou serviço, responsável pela inspeção, nota e comentários de cada item. As avaliações são feitas exclusivamente por profissionais da USOST (Unidade de Saúde Ocupacional e Segurança do Trabalho), podendo as chefias acompanhar ou designar outro profissional para acompanhar. As ações corretivas são de responsabilidade das chefias dos locais/serviços inspecionados, que devem implementar medidas para corrigir desvios identificados e garantir a saúde e segurança no ambiente de trabalho. Em situações de risco grave e iminente, cabe à chefia interromper atividades até a implementação das ações",54911,291,55202
O QUE FAZER QUANDO HOUVER EXPOSIÇÃO BIOLÓGICA?,NÃO ENCONTRADO,44618,3,44621
"QUAIS SÃO AS RESPONSABILIDADES SEGUNDO O MANUAL DE PRODUTOS QUÍMICOS, DO SETOR DE SUPRIMENTOS? ","As responsabilidades do Setor de Suprimentos, segundo o manual de produtos químicos, são:

1. Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho a aprovação de todo novo produto químico.
2. Somente efetuar a compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português.

Essas responsabilidades são repetidas em vários documentos fornecidos, reiterando a importância de garantir a segurança e a conformidade regulatória na aquisição e no uso de produtos químicos.",54546,133,54679
Como eu redefino uma senha,"Para redefinir uma senha no sistema ADSHospitalar, siga os passos descritos no Documento 1. Acesse o menu Senhas no sistema e crie um novo acesso. Preencha os campos Cliente com EBSERH, Usuário com o nome do colaborador, Sistema com ADSHospitalar e Senha com uma senha padrão. No entanto, é importante notar que a senha padrão não deve ser informada ao usuário, pois ele deverá utilizar o login/senha de rede já existente para acessar o sistema. Além disso, verifique os perfis que o usuário possui e faça os ajustes conforme a tabela padrão de perfis disponível no One Drive da USID. Após configurar os perfis, adicione o acesso ao usuário no sistema AGHUx, seguindo as orientações de cadastro de perfis e atualizando a planilha de controle. Por fim, acesse o sistema ADSAcesso para incluir ou remover o usuário de determinados grupos conforme necessário.",41526,214,41740
qual a tecnica de higiene de mãos padronizada no HE-UFPEL,"A técnica de higiene de mãos padronizada no HE-UFPEL é a seguinte:

- **Higienização Simples das Mãos**: Molhar as mãos, aplicar sabonete líquido, esfregar todas as superfícies das mãos por 40-60 segundos, enxaguar e secar com papel toalha. Utilizar o papel para fechar a torneira.

- **Higienização Antisséptica das Mãos**: Similar à higienização simples, mas substitui o sabão comum por um associado ao antisséptico.

- **Fricção Antisséptica das Mãos (com preparações alcoólicas)**: Aplicar álcool a 70% ou preparação alcoólica em quantidade suficiente para cobrir todas as superfícies das mãos, friccionar por 20-30 segundos até secar naturalmente, sem uso de papel-toalha.

Essas técnicas são descritas em diversos documentos fornecidos, especialmente no **POP.CCIH.001 Higienização das Mãos** e no **MA.HE.004 Manual de Biossegurança e Precauções na Assistência**, ambos disponíveis no site do Hospital Escola da UFPEL na intranet, dentro da seção de Manuais",55124,241,55365
"especifique os cuidados com precauções adicionais
","Os cuidados com precauções adicionais incluem:

- **Higienização das mãos**: Conforme os protocolos de higienização das mãos, que deve ocorrer antes e depois do contato com o paciente e após a remoção das luvas. Utilizar água e sabão ou preparação alcoólica.

- **Uso de EPIs (Equipamentos de Proteção Individual)**: Utilizar luvas, avental, máscara cirúrgica, máscara N95/PFF2 em casos de precaução por aerossóis, óculos de proteção e outros EPIs conforme o tipo de precaução indicada. Nos casos de precaução de contato, é essencial o uso de luvas de procedimento e avental, além da higienização das mãos.

- **Acomodações do paciente**: Pacientes em precaução devem ser acomodados preferencialmente em quartos privativos ou, quando não for possível, em coorte com outros pacientes que tenham a mesma patologia. Manter distância mínima de 1 metro entre leitos em enfermarias coletivas.

- **Sinalização**: Utilizar cartazes de sinalização na porta do quarto ou leito, indicando o tipo de precaução adotada.

- **Transporte do paciente**: Restringir ao máximo o transporte do paciente. Se necessário,",55496,275,55771
"qual é a precaução para tuberculose?
","A precaução para tuberculose envolve a adoção de medidas específicas de isolamento e biossegurança para pacientes suspeitos ou confirmados com tuberculose pulmonar ou laríngea. Essas medidas incluem:

1. **Isolamento em Quarto Privativo**: Pacientes devem ser acomodados em quarto privativo com sistema de ventilação adequado e portas fechadas. Na ausência de disponibilidade, pode-se utilizar coorte, colocando pacientes com a mesma patologia no mesmo quarto.

2. **Uso de Máscaras de Alta Eficiência**: Profissionais de saúde e estudantes devem utilizar máscaras N95 ou PFF2 ao entrar no quarto de isolamento ou ao manusear o paciente. Acompanhantes também devem ser fornecidos com máscaras de proteção.

3. **Transporte do Paciente**: Evitar o transporte do paciente. Quando necessário, o paciente deve utilizar máscara cirúrgica e informar previamente a unidade de destino sobre as precauções.

4. **Limpeza e Desinfecção**: Todo resíduo do quarto deve ser considerado como infectante e descartado em recipiente próprio. Realizar limpeza terminal quando necessário.

5. **Duração da Precaução**: Manter precauções de aerossó",50367,282,50649
