pergunta,resposta,tokens_prompt,tokens_resposta,tokens_total
"Quem é responsável pela impressão dos crachás de estágios no HE UFPEL?
",O Assistente Administrativo da Gerência de Ensino e Pesquisa (GEP) é responsável pela impressão dos crachás de estágios no HE UFPEL.,62683,33,62716
"Perdi meu crachá o que devo fazer solicitar um crachá novo no HE UFPEL?
","Sim, se você perdeu seu crachá (extravio), uma segunda via deverá ser solicitada na Gerência de Ensino e Pesquisa (GEP) do HE UFPEL. A solicitação pode ser feita de forma presencial na Rua Dr. Professor Araújo, 439 - Centro, pelo telefone (53)3284.4934 ou por e-mail: ensino.hepel@ebserh.gov.br.",72483,73,72556
"Como envio a devolutiva de uma pesquisa realizada no HE-UFPel?
","Assim que a pesquisa for concluída, o pesquisador deverá enviar a devolutiva da pesquisa realizada no HE-UFPel, via e-mail, para sgpits.he-ufpel@ebserh.gov.br. A devolutiva pode ser a versão final do TCC, tese, dissertação ou qualquer publicação científica (artigos em periódicos nacionais e internacionais, livros e capítulos de livros, trabalho apresentado em evento, registros e obtenções de patentes, etc.).",68605,102,68707
"Como envio a devolutiva de uma pesquisa realizada no HE-UFPel?
","Assim que a pesquisa for concluída, o pesquisador deverá enviar, via e-mail, a devolutiva da pesquisa realizada no HE-UFPel (versão final do TCC, tese, dissertação, ou qualquer publicação científica) para o e-mail: sgpits.he-ufpel@ebserh.gov.br.",68605,61,68666
"Como proceder para ter acesso aos dados de prontuários para pesquisa?

","Para ter acesso aos dados de prontuários para pesquisa, é necessário seguir os seguintes procedimentos:

1.  **Obtenção e Preenchimento do Formulário**: O solicitante deve acessar o site do Hospital Escola UFPEL (por exemplo, em http://novo.heufpel.com.br/ensino/estagios/) e imprimir o ""Formulário de Solicitação para Consulta de Prontuários e Dados Institucionais - GEP 010"". Este formulário deve ser preenchido e assinado, incluindo a assinatura do Professor Orientador do trabalho, caso houver. É necessário especificar no campo “Dados solicitados para o trabalho” o(s) nome(s) do(s) paciente(s) cujo(s) prontuário(s) deseja ter acesso.
2.  **Submissão do Formulário**: O documento, digitalizado ou impresso, pode ser enviado para o e-mail da Gerência de Ensino e Pesquisa (GEP) (ensino.hepel@ebserh.gov.br) ou entregue pessoalmente.
3.  **Processamento pela GEP**: A GEP receberá o formulário, confirmará o recebimento, salvará o formulário e cadastrará a nova solicitação.
4.  **Encaminhamento ao SAME**: Após conferir o formulário, a GEP enviará por e-mail a solicitação ao Serviço de Arquivo Médico (SAME) (arquivomedico.hepel@ebserh.gov.br).
5.  **Disponibilidade e Agendamento**: O SAME responderá informando que o prontuário está disponível para consulta. Em seguida, a GEP entrará em contato com o solicitante, fornecendo telefone e e-mail de contato do SAME, para que acertem a data para consulta.
6.  **Formalização para Pesquisas Completas**: Caso o trabalho evolua para uma pesquisa formal, o solicitante deve seguir os trâmites para formalização de pesquisa, descritos no POP Pesquisa 001. Para pesquisas acadêmicas, científicas, relatos de casos e estudos clínicos formalizados, o ""Formulário de Solicitação para Consulta de Prontuários e Dados Institucionais (se necessário)"" deve ser anexado ao projeto no sistema Rede Pesquisa. Após a aprovação do Comitê de Ética em Pesquisa (CEP), se a metodologia incluir consulta em prontuários, a GEP encaminhará e-mail de liberação da coleta de dados com orientações.
7.  **Condições Específicas para Estudos Clínicos**: Para acesso a prontuários de participantes de estudo clínico, o Investigador Principal poderá solicitar o documento, desde que o paciente tenha consentido o acesso aos dados pessoais através do formulário GEP-014 - Termo de Consentimento Livre e Esclarecido e todos os pesquisadores tenham assinado o documento GEP-006 - Termo de Compromisso de Confidencialidade e Sigilo para Coleta de Dados da Instituição. O Coordenador de Pesquisa Clínica enviará e-mail para o SAME (arquivomedico.hepel@ebserh.gov.br) solicitando o prontuário, com nome completo e CPF do participante, e a cópia do Termo de Compromisso de Confidencialidade e Sigilo. A consulta do prontuário pela equipe de pesquisa será realizada no SAME.",47998,697,48695
"Qual a frequência de troca de artigos?

","A frequência de troca varia conforme o artigo:

*   **Agulha Huber:** 7 dias
*   **Ambú – Ressussitador Manual Autoinflável:** Entre pacientes
*   **Cadarço traqueostomia / TOT:** A cada turno e sempre que necessário
*   **Cateter arterial:** Sem rotina de troca estabelecida (avaliar diariamente a necessidade de permanência)
*   **Cateter venoso central:** Sem rotina de troca estabelecida (não substituir exclusivamente em virtude do tempo de permanência)
*   **Cateter venoso periférico:** 96 horas (exceções para pacientes neonatais e pediátricos, ou situações de emergência e NPP)
*   **Cateter umbilical:** Arterial – 5 dias; Venoso – 7 a 14 dias
*   **Cateter de O2:** 12 horas (alternar narinas)
*   **Circuitos de ventilação mecânica:** Entre pacientes (trocar antes se houver sujidade visível ou mau funcionamento)
*   **Curativo de cateter venoso central:** Membrana transparente semipermeável – até 7 dias; Cobertura de gaze estéril – até 48 horas (trocar imediatamente se solta, suja ou úmida)
*   **Dânula:** Junto com o sistema de infusão
*   **Equipos:** Infusão contínua – 96 h; Infusão intermitente – 24 h; Infusão lipídica – 12 h; NPT – a cada bolsa; Propofol – 6 a 12 h; Hemocomponentes – a cada bolsa; Equipo de sistema fechado de monitorização hemodinâmica e pressão arterial invasiva – 96 h (Equipos e dispositivos complementares devem ser trocados sempre nas trocas de cateteres venosos)
*   **Espaçador de aerossol:** Entre pacientes
*   **Extensores:** Juntamente com sistema de infusão
*   **Filtro trocador de calor e umidade (umidificador passivo):** A partir de 48 horas, podendo ser utilizado no máximo por 7 dias (não trocar antes de 48 horas, exceto quando saturar de secreção ou estiver com mau funcionamento)
*   **Flebotomia:** Sem rotina de troca estabelecida (não utilizar rotineiramente, avaliar sítio de inserção)
*   **Frasco de aspiração:** Entre pacientes (esvaziar e higienizar após o uso no mesmo paciente)
*   **Gastrostomia:** Sem rotina de troca estabelecida (avaliar troca em caso de vazamento ou obstrução)
*   **Guedel:** Sem rotina de troca estabelecida (limpeza e desinfecção entre pacientes)
*   **Látex O2 e aspiração:** A cada 24 horas, ou em período inferior caso haja sujidade grosseira
*   **Máscara de Hudson:** Entre pacientes (não recomendado reprocessamento, artigo de uso único)
*   **Máscara de Venturi:** Entre pacientes
*   **Microfix ou bureta:** 24 horas
*   **Nebulizadores:** 24 horas (uso no mesmo paciente: secar o copo e a máscara após a nebulização, friccionar álcool 70% e manter protegido em saco plástico)
*   **PICC:** Sem rotina de troca estabelecida (trocar se secreção purulenta, IPCS suspeita/confirmada, ou mau funcionamento)
*   **Sistema fechado de aspiração:** A cada 72 horas
*   **Sonda de aspiração:** A cada uso
*   **Sonda nasogástrica ou nasoenteral:** Sem rotina de troca estabelecida (trocar em caso de obstrução ou deslocamento distal, avaliar aspecto da sonda)
*   **Sonda vesical de demora:** Sem rotina de troca estabelecida (trocar em caso de dano do circuito de drenagem, obstrução da sonda, tratamento de ITU)
*   **Swan Ganz:** 5 dias
*   **Tampa + manômetro frasco de aspiração:** Entre pacientes
*   **Tubo endotraqueal:** Sem rotina de troca estabelecida
*   **Umidificador de O2:** Entre pacientes (sempre que o volume de água estiver no limite inferior do frasco, desprezar e preencher novamente com água destilada)
*   **Uropen:** 24 horas",61064,862,61926
como faço para excluir uma apac?,"Ao contrário do que geralmente é solicitado pelo requerente, não é realizada a exclusão, mas sim a inativação da APAC no banco de dados.",43028,34,43062
Quais EPIs devo utilizar na assistência?,NÃO ENCONTRADO,99921,3,99924
"Como é procedimento de lavagem de mãos?
","O procedimento de lavagem de mãos (Higienização simples das mãos) é o seguinte:

1.  Abrir a torneira e molhar as mãos, evitando encostar-se na pia.
2.  Aplicar na palma da mão quantidade suficiente de sabão líquido, para cobrir todas as superfícies da mão (seguir instruções fabricante). A higienização simples das mãos com água e sabonete deve durar em média 40-60 segundos.
3.  Ensaboar as palmas das mãos friccionando-as entre si.
4.  Esfregar a palma da mão direita contra o dorso da mão esquerda entrelaçando os dedos, e vice-versa.
5.  Entrelaçar os dedos friccionando os espaços interdigitais.
6.  Esfregar o dorso dos dedos de uma mão com a palma da mão de outra, segurando os dedos com movimentos de vai-e-vem e vice-versa.
7.  Esfregar o polegar esquerdo com a palma da mão direita utilizando-se movimentos circulares e vice-versa.
8.  Friccionar as polpas digitais e as unhas da mão direita com a palma da mão esquerda.
9.  Esfregar o punho direito com a palma da mão esquerda utilizando movimentos circulares e vice-versa.
10. Enxaguar as mãos retirando os resíduos de sabão, no sentido dos dedos para os punhos, evitando o contato direto das mãos com a torneira.
11. Secar as mãos com papel toalha descartável, iniciando pelas mãos e seguindo pelos punhos.
12. Fechar a torneira com o cotovelo ou utilizando papel toalha. Desprezar o papel toalha no recipiente para resíduos comuns.",33726,349,34075
"Como formalizar um projeto de extensão?
","Para formalizar um projeto de extensão, após o envio da Carta de Anuência para o coordenador do projeto, são solicitados os seguintes documentos e procedimentos:

1.  **Aprovação do Conselho Coordenador do Ensino, da Pesquisa e da Extensão (COCEPE)**: O coordenador deve consultar a situação do projeto através do sistema COBALTO, imprimir o histórico como comprovante de aprovação (que informa o prazo de vigência), e enviar para o e-mail da GEP.
2.  **Listagem atualizada dos participantes**: O coordenador envia, por e-mail, uma listagem dos participantes com data de início e data final de participação. É responsabilidade do coordenador manter esta listagem atualizada, informando via e-mail a inclusão ou exclusão de novos participantes.
3.  **Cópia de apólice de seguros, se necessário**: Se o Projeto de Extensão for realizado dentro do Hospital Escola, cada participante deve contratar um seguro contra acidentes pessoais em seguradora de escolha própria e apresentar cópia da apólice na GEP. Este documento é dispensado quando as atividades ocorrerem somente na área acadêmica (Salas de Ensino e Orientação), não havendo exposição a riscos ocupacionais.

Estes itens devem ser providenciados e entregues ao Assistente Administrativo na GEP com antecedência de sete dias ao início da execução do projeto.

Além disso, seguem-se as etapas de:
*   **Cadastro dos participantes**: Caso o participante do projeto ainda não tenha crachá de identificação para acesso ao Hospital Escola, este deve efetuar o Cadastro de Estudantes, disponível no site do Hospital Escola UFPEL.
*   **Atualização da Planilha**: O Assistente Administrativo da GEP atualiza a situação do projeto na planilha ""Relação de Projetos de Extensão"", digitando ""ativo"" no campo ""Status"" até a data de vencimento informada pelo COCEPE.
*   **Cadastro do Projeto no Sistema ADS Ensino**: O Assistente Administrativo da GEP cadastra o Projeto no sistema ADS Ensino, preenchendo os campos de ""Área"", ""Professor/Supervisor/Orientador"", ""Tipo de Atividade"" (Projeto de Extensão), ""Data de início"", ""Data de término"", ""Instituição"", ""Unidade"", ""Setor"", ""Calendário"" (quantidade de participantes, dias da semana e horários), e os nomes dos participantes. Ao final, são impressos os crachás de acesso para os participantes que ainda não os possuem.",95108,578,95686
Por quanto tempo tem que lavar as mãos com água e sabonete?,A higienização simples das mãos com água e sabonete deve durar em média 40-60 segundos.,35974,21,35995
"Qual tipo de precaução para caxumba e por quanto tempo?
","Para caxumba, a precaução é para **Gotículas** e a duração é **Até 09 dias após início do edema**.",57516,24,57540
"A friccção das mãos com preparação alcoólica deve ser feita após lavagem das mãos com água e sabonete?
",NÃO ENCONTRADO,38325,3,38328
"qual tipo de precaução para paciente com Acinetobacter baumannii multirresistente?
",Contato,45161,1,45162
"Qual tempo de precaução para paciente portador de bactéria multirresistente?
",Até a alta e até 12 meses se reinternação.,46069,10,46079
"Em que momentos devemos higienizar as mãos?
","Devemos higienizar as mãos antes e depois do contato com o paciente, antes de manusear dispositivos invasivos, após contato com sangue, secreções ou fluidos corporais (mesmo usando luvas), durante a assistência ao paciente ao passar de uma área contaminada para outra área não contaminada do corpo do paciente, e após contato com as superfícies próximas do paciente.",34867,91,34958
"Quais EPIs devemser utilizados no atendimento ao paciente em precaução de contato + aerossóis?
","No atendimento ao paciente em precaução de contato + aerossóis, devem ser utilizados os seguintes EPIs: luvas, avental, gorro, máscara N95 ou PFF2, óculos de proteção.",69144,41,69185
"Em que situações devemos utilizar avental de proteção?
","Devemos utilizar avental de proteção nas seguintes situações:

*   **Avental de PVC ou outra composição impermeável:**
    *   Durante a manipulação de produtos químicos líquidos, como formol, ácido clorídrico, ácido peracético, corantes e outros (Documento 1, Documento 12).
    *   Como parte do kit de segurança para derramamento de produtos químicos (quimioterápicos, formol, ácido clorídrico, ácido peracético, óleo diesel) (Documento 26).
*   **Avental cirúrgico com proteção contra produtos químicos:**
    *   Durante a manipulação e administração de quimioterápicos (Documento 1, Documento 12).
*   **Avental (geral):**
    *   Para proteger a pele e evitar que as roupas sujem durante atividades que podem causar projeção ou respingos de sangue, secreções ou excreções (Documento 2).
    *   Em todo atendimento em que haja contato com o paciente e sua unidade de internação, especialmente para pacientes em precaução de contato (Documento 11, Documento 20).
    *   Para o manejo com o paciente em situações que exigem precauções (Documento 16, Documento 20).
*   **Avental estéril de manga longa (como barreira máxima de proteção):**
    *   Para todos os profissionais envolvidos na inserção do cateter venoso central (CVC) (Documento 3, Documento 7).
*   **Avental (EPI):**
    *   Durante a coleta de secreção respiratória para RT-PCR (aspirado de nasofaringe ou swab nasal) (Documento 14, Documento 18).
    *   Na paramentação indicada para precaução de contato ao receber recém-nascido transferido de outro hospital para a UTI Neonatal, e para coleta de culturas de vigilância na admissão (Documento 45).",46569,405,46974
"Quando devemos utilizar luvas?

","Devemos utilizar luvas quando:
*   Houver risco ou contato direto com sangue, secreções, excreções, mucosas, pele não íntegra.
*   Para manejo com o paciente (e avental).
*   Houver contato direto com o paciente ou a sua unidade de internação (para precaução de contato).
*   Para proteção química, durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais.
*   Para procedimentos, durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais.
*   Cirúrgicas, durante manipulação de quimioterápicos (dois pares).
*   Ao realizar aspiração de nasofaringe ou coleta de swab nasal.
*   Durante a inserção do cateter venoso central (luvas cirúrgicas estéreis).
*   Para tricotomia pré-operatória.
*   Para a retirada da máscara respiratória N95/PFF2, calçar luvas de procedimento.
*   Para limpeza e desinfecção de comadres, papagaios e bacias (como parte dos EPIs).",37892,264,38156
Como retirar EPI no almoxarifado?,"Após a finalização do pedido do(s) EPI(S) via AGHUX, o(a) empregado(a) deverá levar o formulário USOST - 013 preenchido até o Almoxarifado Central, para a retirada do equipamento. No almoxarifado o atendente deverá conferir o preenchimento do formulário, e realizar a guarda temporária do documento.",39329,74,39403
"Existe procedimento para abertura de cat, pop?
","Sim, existe procedimento para abertura de cateteres centrais. Os documentos descrevem ""práticas de inserção segura de cateteres centrais"" e que o preenchimento do checklist é obrigatório em todas as passagens de acesso venoso central. (Documento 3, 18, 21, 29)",35649,65,35714
quando eu devo limpar uma superfície de trabalho para evitar contaminação por gotícula?,NÃO ENCONTRADO,63327,3,63330
Qual o acidente de trabalho que necessita da participação da superintendência? ,NÃO ENCONTRADO,116903,3,116906
Qual o procedimento correto de lavagem de mãos?,"O procedimento correto de lavagem de mãos (Higienização simples das mãos) consiste nos seguintes passos:

1.  Abrir a torneira e molhar as mãos, evitando encostar-se na pia.
2.  Aplicar na palma da mão quantidade suficiente de sabão líquido, para cobrir todas as superfícies da mão (seguir instruções fabricante). A higienização simples das mãos com água e sabonete deve durar em média 40-60 segundos.
3.  Ensaboar as palmas das mãos friccionando-as entre si.
4.  Esfregar a palma da mão direita contra o dorso da mão esquerda entrelaçando os dedos, e vice-versa.
5.  Entrelaçar os dedos friccionando os espaços interdigitais.
6.  Esfregar o dorso dos dedos de uma mão com a palma da mão de outra, segurando os dedos com movimentos de vai-e-vem e vice-versa.
7.  Esfregar o polegar esquerdo com a palma da mão direita utilizando-se movimentos circulares e vice-versa.
8.  Friccionar as polpas digitais e as unhas da mão direita com a palma da mão esquerda.
9.  Esfregar o punho direito com a palma da mão esquerda utilizando movimentos circulares e vice-versa.
10. Enxaguar as mãos retirando os resíduos de sabão, no sentido dos dedos para os punhos, evitando o contato direto das mãos com a torneira.
11. Secar as mãos com papel toalha descartável, iniciando pelas mãos e seguindo pelos punhos.
12. Fechar a torneira com o cotovelo ou utilizando papel toalha. Desprezar o papel toalha no recipiente para resíduos comuns.

Existem também outras técnicas de higienização das mãos:
*   **Higienização antisséptica das mãos:** A técnica é igual àquela utilizada para higienização simples das mãos, substituindo-se o sabão comum por um associado ao antisséptico.
*   **Fricção antisséptica das mãos (com preparações alcoólicas):** Aplicar a preparação alcoólica, específica para higiene das mãos, em quantidade suficiente para cobrir toda a superfície destas. Seguir os mesmos passos da higiene simples das mãos. Ao final, deixar secar as mãos naturalmente, sem utilização de papel-toalha. A fricção antisséptica das mãos dura em média 30 segundos. Este método não deve ser realizado quando as mãos estiverem visivelmente sujas, caso em que se deve optar pela lavagem com água e sabão.",34404,545,34949
qual o critério de avaliação do OLA?,"Visando o emprego de critérios padronizados por parte dos inspetores, a avaliação de cada item leva em consideração uma matriz para mensurar o atendimento de cada requisito. A avaliação pode atribuir notas 0, 4, 6, 8 e 10, conforme nível de implementação do item.",54847,65,54912
O QUE FAZER QUANDO HOUVER EXPOSIÇÃO BIOLÓGICA?,NÃO ENCONTRADO,44554,3,44557
"QUAIS SÃO AS RESPONSABILIDADES SEGUNDO O MANUAL DE PRODUTOS QUÍMICOS, DO SETOR DE SUPRIMENTOS? ","As responsabilidades do Setor de Suprimentos, segundo o manual de produtos químicos, são:
*   Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho aprovação de todo novo produto químico.
*   Somente efetuar compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português.",54482,84,54566
Como eu redefino uma senha,NÃO ENCONTRADO,41462,3,41465
qual a tecnica de higiene de mãos padronizada no HE-UFPEL,"As técnicas de higiene de mãos padronizadas no HE-UFPEL são:

1.  **Higiene das mãos com água e sabonete líquido (Higienização simples das mãos):**
    *   Molhar as mãos, aplicar sabonete líquido (quantidade suficiente para cobrir todas as superfícies).
    *   Esfregar as palmas das mãos entre si.
    *   Esfregar a palma da mão direita contra o dorso da mão esquerda entrelaçando os dedos, e vice-versa.
    *   Entrelaçar os dedos friccionando os espaços interdigitais.
    *   Esfregar o dorso dos dedos de uma mão com a palma da mão de outra, segurando os dedos com movimentos de vai-e-vem e vice-versa.
    *   Esfregar o polegar esquerdo com a palma da mão direita utilizando-se movimentos circulares e vice-versa.
    *   Friccionar as polpas digitais e as unhas da mão direita com a palma da mão esquerda.
    *   Esfregar o punho direito com a palma da mão esquerda utilizando movimentos circulares e vice-versa.
    *   Enxaguar as mãos retirando os resíduos de sabão, no sentido dos dedos para os punhos, evitando o contato direto das mãos com a torneira.
    *   Secar as mãos com papel toalha descartável, iniciando pelas mãos e seguindo pelos punhos.
    *   Fechar a torneira com o cotovelo ou utilizando papel toalha.
    *   A duração média é de 40-60 segundos.

2.  **Higiene das mãos com sabonete associado a antisséptico (Higienização antisséptica das mãos):**
    *   A técnica é igual à utilizada para higienização simples das mãos, substituindo-se o sabão comum por um associado ao antisséptico.

3.  **Higiene das mãos com preparação alcoólica (Fricção antisséptica das mãos):**
    *   Aplicar o produto suficiente para cobrir todas as superfícies das mãos.
    *   Friccionar seguindo os mesmos passos da higiene simples das mãos.
    *   Deixar secar as mãos naturalmente, sem utilização de papel-toalha.
    *   A duração média é de 20-30 segundos.

Essas técnicas são descritas como normas e orientações para a correta higienização das mãos, conforme o POP.CCIH.001 Higienização das Mãos e PRT.CCIH.001 PROTOCOLO DE HIGIENIZAÇÃO DAS MÃOS.",55060,517,55577
"especifique os cuidados com precauções adicionais
","As medidas de precauções adicionais a serem instituídas incluem:

**Medidas Gerais:**
*   **Higienização das mãos:** Seguir as orientações dos documentos específicos (PRT.CCIH.001 PROTOCOLO DE HIGIENIZAÇÃO DAS MÃOS e POP.CCIH.001 HIGIENIZAÇÃO DAS MÃOS).
*   **Uso de equipamentos de proteção individual (EPI):** Adotar o uso de EPIs, de acordo com as indicações de precauções baseadas no tipo de transmissão e conforme MA.HE.004 Manual de Biossegurança e Precauções na Assistência, observando o POP específico para cada tipo de precaução. Os EPIs descartáveis devem estar disponíveis e acessíveis nos postos de enfermagem, com controle de estoque e manutenção a cargo do enfermeiro(a) responsável pela unidade. Os óculos de proteção individual são de responsabilidade de cada funcionário.

**Cuidados Organizacionais e Ambientais:**
*   **Acesso restrito:** Priorizar o acesso aos profissionais que prestam assistência direta ao paciente. Estabelecer escalas entre os acadêmicos para acesso aos ambientes de pacientes em precauções.
*   **Sinalização:** Colocar cartaz de sinalização com a indicação do tipo de precaução na porta do quarto de isolamento ou leito do paciente em precaução.
*   **Acomodações do paciente:** Pacientes em precaução devem ser acomodados prioritariamente na Clínica de Precaução Adulto (CPA). Na impossibilidade de quarto privativo (em situações não obrigatórias), utilizar coorte (pacientes com a mesma patologia no mesmo quarto, sempre que possível). Em enfermarias coletivas, manter o mínimo de 1 metro de distância entre os leitos. Evitar colocar pacientes em precauções de contato com outros pacientes com maior risco de complicações (imunossupressão, feridas abertas, incontinentes, longa permanência).
*   **Acompanhantes e visitantes:** Devem receber orientações quanto às normativas da unidade e às precauções a serem adotadas de acordo com o tipo de precaução instituída.

**Cuidados Específicos por Tipo de Precaução Adicional:**

*   **Precaução para Aerossóis:**
    *   Higienizar as mãos nos 5 momentos.
    *   Paramentar-se conforme MA.HE.004.
    *   Acomodar o paciente preferencialmente em quarto privativo, com portas fechadas e saída restrita. Pacientes com a mesma patologia podem dividir o quarto (coorte), exceto se houver suspeita ou confirmação de tuberculose resistente.
    *   Identificar na porta do quarto o tipo de precaução instituída.
    *   Durante a permanência no quarto, os profissionais devem utilizar máscaras de alta eficiência (N95, PFF2 ou PFF3).
    *   Fornecer máscara de alta eficiência (N95 ou PFF2) para acompanhantes e orientá-los sobre a correta utilização.
    *   Evitar o transporte do paciente. Se necessário, o paciente deve utilizar máscara cirúrgica. Informar previamente à unidade de destino sobre as medidas de precauções. Para procedimentos eletivos, dar preferência ao último horário do dia ou horários de menor fluxo.
    *   Todo resíduo do quarto deve ser considerado infectante e descartado em recipientes próprios dentro do quarto.
    *   A presença de pelos faciais na zona de contato da peça facial com o rosto (barba, bigode, costeletas) permite a penetração de patógenos; profissionais deverão seguir as orientações da USOST.
    *   A máscara pode ser reutilizada enquanto apresentar vedação aceitável, não apresentar sinais de estrago, perda de qualidade e não estiver úmida e/ou suja. Não é recomendado o reuso da máscara quando houver associação de patologias transmitidas através de contato.

*   **Precaução para Gotículas:**
    *   Higienizar as mãos nos 5 momentos.
    *   Paramentar-se conforme MA.HE.004.
    *   Acomodar o paciente preferencialmente em quarto privativo. Na indisponibilidade, o quarto poderá ser compartilhado por pacientes com a mesma patologia (coorte), mantendo a distância mínima de 1 metro entre os leitos.
    *   Sinalizar a porta do quarto com placa de identificação do tipo de precaução.
    *   Evitar o transporte do paciente. Se for necessário, o paciente deverá utilizar máscara cirúrgica descartável. Informar previamente à unidade de destino do paciente sobre as medidas de precauções a serem adotadas. Para procedimentos eletivos, dar preferência ao último horário do dia ou horários de menor fluxo.
    *   O descarte da máscara deverá ser feito em recipiente de lixo infectante.

*   **Precaução de Contato:**
    *   Quarto privativo (se disponibilidade) ou enfermaria coletiva (coorte) respeitando o espaço de um metro entre os leitos.
    *   Sinalizar o tipo de precaução com placa de identificação fixada na porta da enfermaria.
    *   Higienizar as mãos.
    *   Utilizar luvas quando houver contato direto com o paciente ou a sua unidade de internação. Colocá-las somente na beira do leito. Retirá-las antes de sair do quarto, desprezando-as em recipiente próprio (resíduo infectante).
    *   Utilizar avental descartável em todo atendimento em que haja contato com o paciente e sua unidade de internação. Desprezar o avental após o uso em recipiente próprio (resíduo infectante).",55431,1259,56690
"qual é a precaução para tuberculose?
","Para Tuberculose:

*   **Pulmonar ou laríngea (suspeita ou confirmada)**: Precaução para Aerossóis. As medidas incluem:
    *   Acomodar o paciente preferencialmente em quarto privativo, com portas fechadas e saída do paciente restrita.
    *   Identificar na porta do quarto o tipo de precaução instituída.
    *   Durante a permanência no quarto, os profissionais devem utilizar máscaras próprias de alta eficiência – N95 ou PFF2, PFF3.
    *   Fornecer máscara de alta eficiência (N95 ou PFF2) para acompanhantes e orientá-los sobre a correta utilização.
    *   Evitar transporte do paciente. Se necessário, o paciente deve utilizar máscara cirúrgica.
    *   Todo resíduo do quarto deve ser considerado como infectante e devem ser descartados em recipientes próprios dentro do quarto.

*   **Extrapulmonar e não laríngea**: Precaução Padrão. As medidas incluem:
    *   Higienização das Mãos (antes e depois do contato com o paciente, antes de manusear dispositivos invasivos, após contato com sangue, secreções ou fluidos corporais, durante a assistência ao paciente ao passar de uma área contaminada para outra área não contaminada do corpo do paciente, após contato com as superfícies próximas do paciente).
    *   Uso de equipamentos de proteção individual (EPI), conforme MA.HE.004.",50302,323,50625
"qual tecnica adequada para preparação alcoolica cirurgica das mãos?
",NÃO ENCONTRADO,32080,3,32083
Como redefinir uma senha?,NÃO ENCONTRADO,53854,3,53857
Quais os procedimentos para uso correto de máscaras cirúrgicas para segurança do trabalhador? ,NÃO ENCONTRADO,42968,3,42971
"Como faço a solicitação de liberação para participar de capacitação?
",NÃO ENCONTRADO,80707,3,80710
"Como faço para elaborar um projeto de capacitação?
","Para elaborar um projeto de capacitação, o Coordenador da ação de instrutoria interna deve seguir os seguintes passos e incluir os seguintes elementos:

1.  **Elaborar o Projeto Básico de Capacitação:** Conforme a capacitação validada no Plano de Desenvolvimento de Competências (PDC) vigente. Demandas extemporâneas devem ser justificadas e encaminhadas à Unidade de Desenvolvimento de Pessoas (UDP).
2.  **Preencher o Formulário SEI\_Projeto Básico de Capacitação:** Utilizar o sistema SEI, seguindo as orientações do PDC vigente.
3.  **Redigir a Justificativa:** Deve apresentar, de forma clara e estruturada, o contexto que levou à necessidade da capacitação, fundamentando a importância da ação com base em normativas, avaliações institucionais ou demandas específicas. Manter um tom objetivo, técnico e alinhado com as diretrizes institucionais.
4.  **Redigir o Objetivo:** Deve descrever, de forma clara e mensurável, quais melhorias são esperadas após a capacitação e quais competências serão desenvolvidas pelos participantes.
5.  **Assinar o Projeto Básico:** E providenciar as assinaturas do assistente, da chefia da área demandante e dos demais responsáveis, conforme definido no PDC vigente.
6.  **Emitir Despacho:** Detalhando os papéis e perfis esperados para a execução da ação de capacitação. O documento deve conter o nome do colaborador indicado, seu cargo e uma breve justificativa sobre sua qualificação para a temática. Caso não haja um colaborador específico, a UDP buscará no banco de instrutores. Assinar o despacho e providenciar as assinaturas da chefia imediata e demais responsáveis. Se for comissão, incluir assinatura do coordenador da comissão e do superintendente.
7.  **Enviar o Projeto:** Via sistema SEI, com 60 dias de antecedência à realização da ação, para a unidade UDP/DIVGP/GAD/HE-UFPel.
8.  **Realizar Ajustes:** Caso a UDP emita despacho preliminar com solicitação de ajustes, estes devem ser realizados em, no máximo, 05 dias após o envio do despacho.
9.  **Incluir Documentos Adicionais no Processo SEI (pelo instrutor especialista, após aceite formal):**
    *   **Plano de Ensino:** Deve ser submetido em até 15 dias após o aceite, conforme moldes definidos pelo Serviço de Capacitação e Avaliação de Desempenho (necessário para ações com mais de 30 horas).
    *   **Cronograma das Atividades:** Seguindo os modelos dos formulários UDP – 014 (para 3EC) e UDP – 015 (para presencial e online síncrona).
    *   **Material Didático de Suporte:** De acordo com o Art. 6° da Portaria-SEI nº 2931, de 26/12/2022, e com o projeto básico.
    *   **Formulário de Solicitação de Diárias e Passagens:** Nos casos em que houver solicitação.
    *   **Avaliação (prova):** É obrigatória para verificação da aprendizagem, com, no mínimo, 05 (cinco) questões de múltipla escolha acompanhadas das respostas corretas, para capacitações da 3EC, trilhas obrigatórias e Procedimentos Operacionais Padrão.
10. **Revisar Material Didático:** Se for o caso.
11. **Providenciar Espaço Físico ou Link da Sala Virtual:** Adequado para a modalidade da capacitação (presencial, online síncrona ou 3EC).

**Observações importantes:**
*   Somente serão analisadas as ações de capacitação que constam no PDC do ano vigente, salvo as demandas extemporâneas justificadas.
*   As ações de capacitação que não seguirem o fluxo estabelecido são passíveis de não serem certificadas.",82831,849,83680
